Day,Count,Average per Video,Relative Probability (%)
449,13,0.65,0.023148972541757188
450,8,0.4,0.014245521564158271
451,8,0.4,0.014245521564158271
452,9,0.45,0.01602621175967805
453,9,0.45,0.01602621175967805
454,7,0.35,0.012464831368638485
455,6,0.3,0.010684141173118701
456,17,0.85,0.03027173332383632
457,11,0.55,0.019587592150717623
458,8,0.4,0.014245521564158271
459,13,0.65,0.023148972541757188
460,9,0.45,0.01602621175967805
461,7,0.35,0.012464831368638485
462,14,0.7,0.02492966273727697
463,8,0.4,0.014245521564158271
464,9,0.45,0.01602621175967805
465,9,0.45,0.01602621175967805
466,13,0.65,0.023148972541757188
467,8,0.4,0.014245521564158271
468,4,0.2,0.0071227607820791355
469,10,0.5,0.017806901955197837
470,8,0.4,0.014245521564158271
471,5,0.25,0.008903450977598919
472,2,0.1,0.0035613803910395678
473,3,0.15,0.0053420705865593505
474,6,0.3,0.010684141173118701
475,7,0.35,0.012464831368638485
476,8,0.4,0.014245521564158271
477,5,0.25,0.008903450977598919
478,2,0.1,0.0035613803910395678
479,3,0.15,0.0053420705865593505
480,3,0.15,0.0053420705865593505
481,4,0.2,0.0071227607820791355
482,2,0.1,0.0035613803910395678
483,1,0.05,0.0017806901955197839
484,6,0.3,0.010684141173118701
485,2,0.1,0.0035613803910395678
486,5,0.25,0.008903450977598919
487,4,0.2,0.0071227607820791355
488,5,0.25,0.008903450977598919
489,2,0.1,0.0035613803910395678
491,2,0.1,0.0035613803910395678
492,4,0.2,0.0071227607820791355
493,4,0.2,0.0071227607820791355
494,5,0.25,0.008903450977598919
495,8,0.4,0.014245521564158271
496,3,0.15,0.0053420705865593505
498,6,0.3,0.010684141173118701
499,2,0.1,0.0035613803910395678
501,1,0.05,0.0017806901955197839
503,2,0.1,0.0035613803910395678
504,2,0.1,0.0035613803910395678
505,3,0.15,0.0053420705865593505
506,5,0.25,0.008903450977598919
507,1,0.05,0.0017806901955197839
508,4,0.2,0.0071227607820791355
509,3,0.15,0.0053420705865593505
510,4,0.2,0.0071227607820791355
511,6,0.3,0.010684141173118701
512,5,0.25,0.008903450977598919
513,5,0.25,0.008903450977598919
514,3,0.15,0.0053420705865593505
515,3,0.15,0.0053420705865593505
516,3,0.15,0.0053420705865593505
517,3,0.15,0.0053420705865593505
518,2,0.1,0.0035613803910395678
519,2,0.1,0.0035613803910395678
520,7,0.35,0.012464831368638485
521,24,1.2,0.042736564692474804
522,112,5.6,0.19943730189821576
523,60,3.0,0.10684141173118702
524,12,0.6,0.021368282346237402
525,21,1.05,0.037394494105915464
526,25,1.25,0.044517254887994594
527,46,2.3,0.08191174899391004
528,24,1.2,0.042736564692474804
529,24,1.2,0.042736564692474804
530,16,0.8,0.028491043128316542
531,11,0.55,0.019587592150717623
532,10,0.5,0.017806901955197837
533,4,0.2,0.0071227607820791355
534,4,0.2,0.0071227607820791355
535,7,0.35,0.012464831368638485
536,3,0.15,0.0053420705865593505
537,2,0.1,0.0035613803910395678
540,2,0.1,0.0035613803910395678
541,2,0.1,0.0035613803910395678
542,4,0.2,0.0071227607820791355
543,1,0.05,0.0017806901955197839
544,2,0.1,0.0035613803910395678
545,3,0.15,0.0053420705865593505
546,2,0.1,0.0035613803910395678
547,3,0.15,0.0053420705865593505
548,10,0.5,0.017806901955197837
549,3,0.15,0.0053420705865593505
550,1,0.05,0.0017806901955197839
551,1,0.05,0.0017806901955197839
552,1,0.05,0.0017806901955197839
553,3,0.15,0.0053420705865593505
554,10,0.5,0.017806901955197837
555,4,0.2,0.0071227607820791355
556,1,0.05,0.0017806901955197839
557,13,0.65,0.023148972541757188
558,8,0.4,0.014245521564158271
559,6,0.3,0.010684141173118701
560,2,0.1,0.0035613803910395678
561,5,0.25,0.008903450977598919
562,1,0.05,0.0017806901955197839
563,1,0.05,0.0017806901955197839
565,3,0.15,0.0053420705865593505
566,4,0.2,0.0071227607820791355
567,1,0.05,0.0017806901955197839
568,4,0.2,0.0071227607820791355
569,4,0.2,0.0071227607820791355
570,1,0.05,0.0017806901955197839
571,1,0.05,0.0017806901955197839
572,4,0.2,0.0071227607820791355
575,2,0.1,0.0035613803910395678
576,2,0.1,0.0035613803910395678
578,3,0.15,0.0053420705865593505
579,5,0.25,0.008903450977598919
580,1,0.05,0.0017806901955197839
582,2,0.1,0.0035613803910395678
584,1,0.05,0.0017806901955197839
585,1,0.05,0.0017806901955197839
587,2,0.1,0.0035613803910395678
588,1,0.05,0.0017806901955197839
589,5,0.25,0.008903450977598919
590,1,0.05,0.0017806901955197839
591,2,0.1,0.0035613803910395678
593,1,0.05,0.0017806901955197839
594,1,0.05,0.0017806901955197839
596,1,0.05,0.0017806901955197839
597,2,0.1,0.0035613803910395678
598,1,0.05,0.0017806901955197839
599,1,0.05,0.0017806901955197839
603,2,0.1,0.0035613803910395678
608,1,0.05,0.0017806901955197839
611,3,0.15,0.0053420705865593505
612,1,0.05,0.0017806901955197839
613,1,0.05,0.0017806901955197839
616,1,0.05,0.0017806901955197839
618,4,0.2,0.0071227607820791355
